"","variable","value"
"1188","uncleaned",44
"1189","uncleaned",44
"1190","uncleaned",43
"1191","uncleaned",44
"1192","uncleaned",44
"1193","uncleaned",43
"1194","uncleaned",43
"1195","uncleaned",43
"1196","uncleaned",43
"1197","uncleaned",43
"1198","uncleaned",44
"1199","uncleaned",44
"1200","uncleaned",43
"1201","uncleaned",45
"1202","uncleaned",44
"1203","uncleaned",45
"1204","uncleaned",44
"1205","uncleaned",45
"1206","uncleaned",45
"1207","uncleaned",45
"1208","uncleaned",45
"1209","uncleaned",45
"1210","uncleaned",44
"1211","uncleaned",44
"1212","uncleaned",45
"1213","uncleaned",44
"1214","uncleaned",45
"1215","uncleaned",45
"1216","uncleaned",45
"1217","uncleaned",44
"1218","uncleaned",45
"1219","uncleaned",44
"1220","uncleaned",45
"1221","uncleaned",45
"1222","uncleaned",44
"1223","uncleaned",45
"1224","uncleaned",45
"1225","uncleaned",45
"1226","uncleaned",45
"1227","uncleaned",44
"1228","uncleaned",45
"1229","uncleaned",44
"1230","uncleaned",44
"1231","uncleaned",44
"1232","uncleaned",45
"1233","uncleaned",45
"1234","uncleaned",45
"1235","uncleaned",45
"1236","uncleaned",45
"1237","uncleaned",44
"1238","uncleaned",45
"1239","uncleaned",45
"1240","uncleaned",45
"1241","uncleaned",45
"1242","uncleaned",45
"1243","uncleaned",44
"1244","uncleaned",45
"1245","uncleaned",45
