"variable","value"
"diff4",-13
"diff4",-10
"diff4",-11
"diff4",-5
"diff4",-5
"diff4",-15
"diff4",-10
"diff4",-11
"diff4",-12
"diff4",-15
"diff4",-9
"diff4",-13
"diff4",-12
"diff4",-11
"diff4",-8
"diff4",-16
"diff4",-7
"diff4",-12
"diff4",-11
"diff4",-6
"diff4",-11
"diff4",-12
"diff4",-9
"diff4",-11
"diff4",-8
"diff4",-10
"diff4",-13
"diff4",-10
"diff4",-10
"diff4",-12
"diff4",-12
"diff4",-11
"diff4",-7
"diff4",-12
"diff4",-6
"diff4",-5
"diff4",-4
"diff4",-14
"diff4",-12
"diff4",-8
"diff4",-14
"diff4",-9
"diff4",-9
"diff4",-6
"diff4",-10
"diff4",-14
"diff4",-15
"diff4",-5
"diff4",-9
"diff4",-9
"diff4",-13
"diff4",-4
"diff4",-16
"diff4",-14
"diff4",-18
"diff4",-11
"diff4",-12
"diff4",-11
"diff4",-4
"diff4",-11
"diff4",-15
"diff4",-8
"diff4",-12
"diff4",-6
"diff4",-10
"diff4",-11
"diff4",-8
"diff4",-8
"diff4",-16
"diff4",-11
"diff4",-15
"diff4",-17
"diff4",-11
"diff4",-7
"diff4",-11
"diff4",-12
"diff4",-14
"diff4",-10
"diff4",-10
"diff4",-8
"diff4",-8
"diff4",-9
"diff4",-5
"diff4",-4
"diff4",-7
"diff4",-12
"diff4",-13
"diff4",-14
"diff4",-18
"diff4",-15
"diff4",-9
"diff4",-7
"diff4",-17
"diff4",-12
"diff4",-14
"diff4",-8
"diff4",-10
"diff4",-12
"diff4",-14
"diff4",-7
"diff4",-16
"diff4",-8
"diff4",-9
"diff4",-18
"diff4",-12
"diff4",-17
"diff4",-15
"diff4",-11
"diff4",-8
"diff4",-13
"diff4",-11
"diff4",-14
"diff4",-12
"diff4",-12
"diff4",-16
"diff4",-21
"diff4",-16
"diff4",-14
"diff4",-15
"diff4",-15
"diff4",-9
"diff4",-14
"diff4",-14
"diff4",-12
"diff4",-13
"diff4",-9
"diff4",-11
"diff4",-19
"diff4",-9
"diff4",-12
"diff4",-13
"diff4",-16
"diff4",-6
"diff4",-4
"diff4",-9
"diff4",-18
"diff4",-9
"diff4",-11
"diff4",-10
"diff4",-14
"diff4",-11
"diff4",-10
"diff4",-13
"diff4",-10
"diff4",-18
"diff4",-8
"diff4",-10
"diff4",-10
"diff4",-11
"diff4",-11
"diff4",-7
"diff4",-3
"diff4",-10
"diff4",-11
"diff4",-9
"diff4",-5
"diff4",-11
"diff4",-8
"diff4",-8
"diff4",-11
"diff4",-19
"diff4",-18
"diff4",-12
"diff4",-12
"diff4",-17
"diff4",-13
"diff4",-13
"diff4",-11
"diff4",-14
"diff4",-10
"diff4",-13
"diff4",-14
"diff4",-5
"diff4",-18
"diff4",-12
"diff4",-16
"diff4",-11
"diff4",-8
"diff4",-12
"diff4",-11
"diff4",-10
"diff4",-9
"diff4",-6
"diff4",-16
"diff4",-12
"diff4",-9
"diff4",-18
"diff4",-12
"diff4",-10
"diff4",-5
"diff4",-11
"diff4",-4
"diff4",-15
"diff4",-4
"diff4",-4
"diff4",-15
"diff4",-12
"diff4",-6
"diff4",-13
"diff4",-10
"diff4",-18
"diff4",-10
"diff4",-6
"diff4",-16
"diff4",-10
"diff4",-6
"diff4",-14
"diff4",-12
"diff4",-9
"diff4",-9
"diff4",-10
"diff4",-4
"diff4",-13
"diff4",-10
"diff4",-11
"diff4",-11
"diff4",-18
"diff4",-8
"diff4",-6
"diff4",-11
"diff4",-9
"diff4",-14
"diff4",-13
"diff4",-16
"diff4",-13
"diff4",-16
"diff4",-16
"diff4",-13
"diff4",-11
"diff4",-10
"diff4",-15
"diff4",-6
"diff4",-15
"diff4",-14
"diff4",-14
"diff4",-11
"diff4",-8
"diff4",-11
"diff4",-13
"diff4",-9
"diff4",-12
"diff4",-10
"diff4",-10
"diff4",-11
"diff4",-13
"diff4",-16
"diff4",-6
"diff4",-16
"diff4",-15
"diff4",-12
"diff4",-13
"diff4",-14
"diff4",-14
"diff4",-13
"diff4",-13
"diff4",-10
"diff4",-11
"diff4",-12
"diff4",-7
"diff4",-13
"diff4",-12
"diff4",-13
"diff4",-14
"diff4",-12
"diff4",-10
"diff4",-15
"diff4",-14
"diff4",-10
"diff4",-11
"diff4",-11
"diff4",-16
"diff4",-14
"diff4",-7
"diff4",-19
"diff4",-11
"diff4",-8
"diff4",-10
"diff4",-16
"diff4",-15
"diff4",-14
"diff4",-9
"diff4",-15
"diff4",-5
"diff4",-14
"diff4",-16
"diff4",-14
"diff4",-15
"diff4",-7
"diff4",-13
"diff4",-11
"diff4",-17
"diff4",-12
"diff4",-11
"diff4",-13
"diff4",-11
"diff4",-12
"diff4",-11
"diff4",-15
"diff4",-13
"diff4",-17
"diff4",-11
"diff4",-11
"diff4",-14
"diff4",-16
"diff4",-15
"diff4",-10
"diff4",-14
"diff4",-14
"diff4",-11
"diff4",-9
"diff4",-9
"diff4",-6
"diff4",-9
"diff4",-13
"diff4",-10
"diff4",-15
"diff4",-12
"diff4",-10
"diff4",-11
"diff4",-8
"diff4",-13
"diff4",-11
"diff4",-18
"diff4",-8
"diff4",-10
"diff4",-7
"diff4",-11
"diff4",-15
"diff4",-12
"diff4",-12
"diff4",-9
"diff4",-16
"diff4",-6
"diff4",-8
"diff4",-13
"diff4",-15
"diff4",-8
"diff4",-14
"diff4",-10
"diff4",-13
"diff4",-12
"diff4",-12
"diff4",-12
"diff4",-14
"diff4",-8
"diff4",-18
"diff4",-15
"diff4",-7
"diff4",-10
"diff4",-11
"diff4",-13
"diff4",-10
"diff4",-7
"diff4",-10
"diff4",-13
"diff4",-14
"diff4",-10
"diff4",-12
"diff4",-11
"diff4",-9
"diff4",-11
"diff4",-12
"diff4",-14
"diff4",-12
"diff4",-9
"diff4",-10
"diff4",-10
"diff4",-14
"diff4",-9
"diff4",-16
"diff4",-9
"diff4",-16
"diff4",-17
"diff4",-9
"diff4",-14
"diff4",-10
"diff4",-8
"diff4",-9
"diff4",-13
"diff4",-13
"diff4",-15
"diff4",-15
"diff4",-14
"diff4",-9
"diff4",-13
"diff4",-11
"diff4",-14
"diff4",-10
"diff4",-5
"diff4",-12
"diff4",-16
"diff4",-16
"diff4",-15
"diff4",-12
"diff4",-9
"diff4",-8
"diff4",-13
"diff4",-12
"diff4",-9
"diff4",-7
"diff4",-5
"diff4",-8
"diff4",-17
"diff4",-14
"diff4",-15
"diff4",-9
"diff4",-11
"diff4",-9
"diff4",-15
"diff4",-15
"diff4",-14
"diff4",-10
"diff4",-10
"diff4",-18
"diff4",-13
"diff4",-12
"diff4",-12
"diff4",-17
"diff4",-18
"diff4",-10
"diff4",-14
"diff4",-10
"diff4",-17
"diff4",-13
"diff4",-14
"diff4",-10
"diff4",-18
"diff4",-16
"diff4",-17
"diff4",-9
"diff4",-12
"diff4",-16
"diff4",-19
"diff4",-17
"diff4",-10
"diff4",-18
"diff4",-15
"diff4",-12
"diff4",-12
"diff4",-13
"diff4",-9
"diff4",-13
"diff4",-14
"diff4",-12
"diff4",-15
"diff4",-13
"diff4",-14
"diff4",-18
"diff4",-8
"diff4",-15
"diff4",-9
"diff4",-15
"diff4",-15
"diff4",-14
"diff4",-14
"diff4",-16
"diff4",-11
"diff4",-13
"diff4",-14
"diff4",-13
"diff4",-11
"diff4",-15
"diff4",-12
"diff4",-13
"diff4",-14
"diff4",-14
"diff4",-9
"diff4",-12
"diff4",-16
"diff4",-13
"diff4",-15
"diff4",-17
"diff4",-16
"diff4",-18
"diff4",-13
"diff4",-14
"diff4",-11
"diff4",-16
"diff4",-14
"diff4",-16
"diff4",-9
"diff4",-12
"diff4",-16
"diff4",-14
"diff4",-15
"diff4",-8
"diff4",-13
"diff4",-15
"diff4",-16
"diff4",-13
"diff4",-15
"diff4",-15
"diff4",-14
"diff4",-16
"diff4",-15
"diff4",-11
"diff4",-11
"diff4",-10
"diff4",-8
"diff4",-15
"diff4",-13
"diff4",-15
"diff4",-15
"diff4",-10
"diff4",-10
"diff4",-12
"diff4",-12
"diff4",-17
"diff4",-11
"diff4",-17
"diff4",-13
"diff4",-15
"diff4",-17
"diff4",-16
"diff4",-16
"diff4",-13
"diff4",-14
"diff4",-12
"diff4",-11
"diff4",-15
"diff4",-13
"diff4",-13
"diff4",-19
"diff4",-12
"diff4",-15
"diff4",-11
"diff4",-11
"diff4",-8
"diff4",-8
"diff4",-17
"diff4",-11
"diff4",-14
"diff4",-17
"diff4",-14
"diff4",-14
"diff4",-11
"diff4",-15
"diff4",-13
"diff4",-15
"diff4",-9
"diff4",-14
"diff4",-18
"diff4",-14
"diff4",-18
"diff4",-12
"diff4",-14
"diff4",-17
"diff4",-9
"diff4",-15
"diff4",-15
"diff4",-18
"diff4",-16
"diff4",-17
"diff4",-16
"diff4",-13
"diff4",-13
"diff4",-12
"diff4",-14
"diff4",-10
"diff4",-10
"diff4",-10
"diff4",-16
"diff4",-17
"diff4",-12
"diff4",-9
"diff4",-20
"diff4",-13
"diff4",-12
"diff4",-14
"diff4",-12
"diff4",-9
"diff4",-10
"diff4",-14
"diff4",-15
"diff4",-14
"diff4",-7
"diff4",-14
"diff4",-14
"diff4",-15
"diff4",-14
"diff4",-20
"diff4",-17
"diff4",-16
"diff4",-17
"diff4",-16
"diff4",-14
"diff4",-12
"diff4",-9
"diff4",-13
"diff4",-13
"diff4",-11
"diff4",-12
"diff4",-13
"diff4",-8
"diff4",-15
"diff4",-16
"diff4",-11
"diff4",-18
"diff4",-12
"diff4",-12
"diff4",-10
"diff4",-16
"diff4",-15
"diff4",-19
"diff4",-16
"diff4",-12
"diff4",-14
"diff4",-8
"diff4",-11
"diff4",-11
"diff4",-10
"diff4",-14
"diff4",-11
"diff4",-10
"diff4",-12
"diff4",-20
"diff4",-15
"diff4",-8
"diff4",-20
"diff4",-13
"diff4",-9
"diff4",-19
"diff4",-15
"diff4",-10
"diff4",-13
"diff4",-15
"diff4",-13
"diff4",-14
"diff4",-17
"diff4",-19
"diff4",-12
"diff4",-17
"diff4",-13
"diff4",-15
"diff4",-12
"diff4",-8
"diff4",-11
"diff4",-14
"diff4",-16
"diff4",-13
"diff4",-14
"diff4",-11
"diff4",-13
"diff4",-20
"diff4",-20
"diff4",-19
"diff4",-14
"diff4",-10
"diff4",-10
"diff4",-19
"diff4",-14
"diff4",-17
"diff4",-12
"diff4",-11
"diff4",-12
"diff4",-17
"diff4",-16
"diff4",-13
"diff4",-11
"diff4",-19
"diff4",-13
"diff4",-13
"diff4",-18
"diff4",-21
"diff4",-8
"diff4",-11
"diff4",-9
"diff4",-19
"diff4",-8
"diff4",-14
"diff4",-14
"diff4",-15
"diff4",-14
"diff4",-17
"diff4",-13
"diff4",-19
"diff4",-15
"diff4",-17
"diff4",-13
"diff4",-14
"diff4",-12
"diff4",-18
"diff4",-20
"diff4",-13
"diff4",-20
"diff4",-15
"diff4",-14
"diff4",-13
"diff4",-8
"diff4",-14
"diff4",-17
"diff4",-17
"diff4",-15
"diff4",-13
"diff4",-15
"diff4",-16
"diff4",-12
"diff4",-17
"diff4",-17
"diff4",-17
"diff4",-17
"diff4",-14
"diff4",-17
"diff4",-19
"diff4",-14
"diff4",-14
"diff4",-10
"diff4",-13
"diff4",-13
"diff4",-15
"diff4",-16
"diff4",-17
"diff4",-11
"diff4",-14
"diff4",-13
"diff4",-14
"diff4",-13
"diff4",-8
"diff4",-16
"diff4",-19
"diff4",-18
"diff4",-18
"diff4",-18
"diff4",-14
"diff4",-7
"diff4",-21
"diff4",-22
"diff4",-11
"diff4",-15
"diff4",-13
"diff4",-13
"diff4",-11
"diff4",-20
"diff4",-15
"diff4",-11
"diff4",-15
"diff4",-18
"diff4",-11
"diff4",-14
"diff4",-17
"diff4",-14
"diff4",-15
"diff4",-13
"diff4",-12
"diff4",-17
"diff4",-16
"diff4",-22
"diff4",-15
"diff4",-13
"diff4",-10
"diff4",-13
"diff4",-11
"diff4",-9
"diff4",-20
"diff4",-10
"diff4",-16
"diff4",-20
"diff4",-17
"diff4",-14
"diff4",-18
"diff4",-15
"diff4",-13
"diff4",-14
"diff4",-12
"diff4",-15
"diff4",-13
"diff4",-19
"diff4",-13
"diff4",-11
"diff4",-21
"diff4",-14
"diff4",-19
"diff4",-9
"diff4",-16
"diff4",-15
"diff4",-12
"diff4",-12
"diff4",-14
"diff4",-13
"diff4",-14
"diff4",-17
"diff4",-18
"diff4",-16
"diff4",-19
"diff4",-9
"diff4",-11
"diff4",-9
"diff4",-18
"diff4",-16
"diff4",-15
"diff4",-18
"diff4",-13
"diff4",-16
"diff4",-19
"diff4",-16
"diff4",-13
"diff4",-20
"diff4",-10
"diff4",-18
"diff4",-13
"diff4",-10
"diff4",-17
"diff4",-14
"diff4",-17
"diff4",-19
"diff4",-9
"diff4",-16
"diff4",-13
"diff4",-11
"diff4",-17
"diff4",-14
"diff4",-12
"diff4",-14
"diff4",-10
"diff4",-15
"diff4",-18
"diff4",-15
"diff4",-10
"diff4",-18
"diff4",-11
"diff4",-16
"diff4",-11
"diff4",-20
"diff4",-21
"diff4",-15
"diff4",-16
"diff4",-11
"diff4",-12
"diff4",-17
"diff4",-10
"diff4",-12
"diff4",-14
"diff4",-13
"diff4",-18
"diff4",-13
"diff4",-21
"diff4",-14
"diff4",-16
"diff4",-19
"diff4",-18
"diff4",-11
"diff4",-17
"diff4",-20
"diff4",-17
"diff4",-14
"diff4",-12
"diff4",-12
"diff4",-14
"diff4",-10
"diff4",-19
"diff4",-18
"diff4",-12
"diff4",-13
"diff4",-11
"diff4",-15
"diff4",-11
"diff4",-14
"diff4",-11
"diff4",-15
"diff4",-16
"diff4",-15
"diff4",-13
"diff4",-13
"diff4",-14
"diff4",-18
"diff4",-16
"diff4",-17
"diff4",-14
"diff4",-15
"diff4",-13
"diff4",-20
"diff4",-14
"diff4",-19
"diff4",-18
"diff4",-19
"diff4",-17
"diff4",-18
"diff4",-15
"diff4",-14
"diff4",-14
"diff4",-16
"diff4",-17
"diff4",-17
"diff4",-11
"diff4",-15
"diff4",-17
"diff4",-16
"diff4",-11
"diff4",-17
"diff4",-11
"diff4",-14
"diff4",-12
"diff4",-13
"diff4",-12
"diff4",-20
"diff4",-15
"diff4",-11
"diff4",-21
"diff4",-20
"diff4",-17
"diff4",-16
"diff4",-14
"diff4",-14
"diff4",-14
"diff4",-15
"diff4",-15
"diff4",-14
"diff4",-16
"diff4",-14
"diff4",-16
"diff4",-15
"diff4",-14
"diff4",-17
"diff4",-16
"diff4",-14
"diff4",-15
"diff4",-13
"diff4",-10
"diff4",-19
"diff4",-19
"diff4",-21
"diff4",-19
"diff4",-17
"diff4",-12
"diff4",-17
"diff4",-10
"diff4",-11
"diff4",-14
"diff4",-11
"diff4",-13
"diff4",-13
"diff4",-10
"diff4",-17
"diff4",-16
"diff4",-13
"diff4",-14
"diff4",-13
"diff4",-16
"diff4",-19
"diff4",-13
"diff4",-13
"diff4",-20
"diff4",-11
"diff4",-18
"diff4",-11
"diff4",-17
"diff4",-16
"diff4",-12
"diff4",-18
"diff4",-14
"diff4",-15
"diff4",-14
"diff4",-20
"diff4",-18
"diff4",-13
"diff4",-17
"diff4",-13
"diff4",-15
"diff4",-12
"diff4",-14
"diff4",-16
"diff4",-15
"diff4",-17
"diff4",-16
"diff4",-13
"diff4",-10
"diff4",-10
"diff4",-15
"diff4",-14
"diff4",-17
"diff4",-21
"diff4",-15
"diff4",-16
"diff4",-14
"diff4",-11
"diff4",-11
"diff4",-18
"diff4",-16
"diff4",-12
"diff4",-15
"diff4",-14
"diff4",-15
"diff4",-16
"diff4",-19
"diff4",-15
"diff4",-14
"diff4",-12
"diff4",-17
"diff4",-16
"diff4",-14
"diff4",-19
"diff4",-17
"diff4",-20
"diff4",-12
"diff4",-14
"diff4",-11
"diff4",-12
"diff4",-17
"diff4",-18
"diff4",-19
"diff4",-15
"diff4",-19
"diff4",-10
"diff4",-16
"diff4",-12
"diff4",-15
"diff4",-20
"diff4",-17
"diff4",-12
"diff4",-16
"diff4",-14
"diff4",-15
"diff4",-15
"diff4",-11
"diff4",-15
"diff4",-18
"diff4",-19
"diff4",-18
"diff4",-14
"diff4",-16
"diff4",-15
"diff4",-13
"diff4",-20
"diff4",-15
"diff4",-16
"diff4",-15
"diff4",-18
"diff4",-17
"diff4",-13
"diff4",-11
"diff4",-16
"diff4",-16
"diff4",-19
"diff4",-21
"diff4",-11
"diff4",-13
"diff4",-11
"diff4",-17
"diff4",-21
"diff4",-11
"diff4",-14
"diff4",-12
"diff4",-15
"diff4",-15
"diff4",-21
"diff4",-14
"diff4",-18
"diff4",-14
"diff4",-19
"diff4",-18
"diff4",-19
"diff4",-15
"diff4",-16
"diff4",-13
"diff4",-15
"diff4",-18
"diff4",-14
"diff4",-19
"diff4",-16
"diff4",-16
"diff4",-17
"diff4",-20
"diff4",-17
"diff4",-17
"diff4",-19
"diff4",-17
"diff4",-16
"diff4",-15
"diff4",-17
"diff4",-12
"diff4",-13
"diff4",-14
"diff4",-20
"diff4",-12
"diff4",-16
"diff4",-19
"diff4",-16
"diff4",-12
"diff4",-19
"diff4",-17
"diff4",-14
"diff4",-13
"diff4",-12
"diff4",-19
"diff4",-17
"diff4",-14
"diff4",-16
"diff4",-15
"diff4",-13
"diff4",-16
"diff4",-13
"diff4",-14
"diff4",-16
"diff4",-17
"diff4",-15
"diff4",-19
"diff4",-15
"diff4",-16
"diff4",-18
"diff4",-14
"diff4",-11
"diff4",-14
"diff4",-17
"diff4",-21
"diff4",-16
"diff4",-14
"diff4",-19
"diff4",-15
"diff4",-16
"diff4",-14
"diff4",-15
"diff4",-16
"diff4",-12
"diff4",-19
"diff4",-19
"diff4",-20
"diff4",-15
"diff4",-14
"diff4",-14
"diff4",-16
"diff4",-18
"diff4",-14
"diff4",-21
"diff4",-15
"diff4",-10
"diff4",-17
"diff4",-19
"diff4",-17
"diff4",-14
"diff4",-16
"diff4",-17
"diff4",-15
"diff4",-18
"diff4",-11
"diff4",-12
"diff4",-18
"diff4",-14
"diff4",-16
"diff4",-11
"diff4",-16
"diff4",-20
"diff4",-15
"diff4",-17
"diff4",-17
"diff4",-17
"diff4",-18
"diff4",-16
"diff4",-12
"diff4",-15
"diff4",-14
"diff4",-17
"diff4",-10
"diff4",-13
"diff4",-22
"diff4",-13
"diff4",-17
"diff4",-12
"diff4",-16
"diff4",-13
"diff4",-17
"diff4",-16
"diff4",-14
"diff4",-17
"diff4",-18
"diff4",-13
"diff4",-16
"diff4",-17
"diff4",-17
"diff4",-18
"diff4",-19
"diff4",-18
"diff4",-15
"diff4",-21
"diff4",-15
"diff4",-15
"diff4",-13
"diff4",-16
"diff4",-17
"diff4",-21
"diff4",-18
"diff4",-19
"diff4",-18
"diff4",-15
"diff4",-14
"diff4",-18
"diff4",-13
"diff4",-14
"diff4",-12
"diff4",-17
"diff4",-13
"diff4",-14
"diff4",-20
"diff4",-12
"diff4",-19
"diff4",-17
"diff4",-21
"diff4",-17
"diff4",-15
"diff4",-17
"diff4",-19
"diff4",-15
"diff4",-16
"diff4",-13
"diff4",-10
"diff4",-16
"diff4",-19
"diff4",-16
"diff4",-12
"diff4",-16
"diff4",-17
"diff4",-18
"diff4",-20
"diff4",-20
"diff4",-18
"diff4",-18
"diff4",-17
"diff4",-11
"diff4",-19
"diff4",-20
"diff4",-11
"diff4",-13
"diff4",-18
"diff4",-13
"diff4",-16
"diff4",-16
"diff4",-18
"diff4",-19
"diff4",-11
"diff4",-18
"diff4",-18
"diff4",-21
"diff4",-14
"diff4",-13
"diff4",-14
"diff4",-22
"diff4",-17
"diff4",-13
"diff4",-13
"diff4",-21
"diff4",-15
"diff4",-14
"diff4",-14
"diff4",-14
"diff4",-17
"diff4",-17
"diff4",-20
"diff4",-14
"diff4",-19
"diff4",-19
"diff4",-17
"diff4",-18
"diff4",-18
"diff4",-12
"diff4",-21
"diff4",-14
"diff4",-21
"diff4",-14
"diff4",-19
"diff4",-14
"diff4",-21
"diff4",-17
"diff4",-18
"diff4",-13
"diff4",-14
"diff4",-12
"diff4",-21
"diff4",-16
"diff4",-10
"diff4",-21
"diff4",-20
"diff4",-12
"diff4",-19
"diff4",-12
"diff4",-19
"diff4",-20
"diff4",-15
"diff4",-23
"diff4",-13
"diff4",-19
"diff4",-21
"diff4",-15
"diff4",-13
"diff4",-15
"diff4",-10
"diff4",-11
"diff4",-17
"diff4",-13
"diff4",-20
"diff4",-17
"diff4",-18
"diff4",-14
"diff4",-13
"diff4",-14
"diff4",-18
"diff4",-22
"diff4",-13
"diff4",-17
"diff4",-15
"diff4",-11
"diff4",-11
"diff4",-22
"diff4",-17
"diff4",-23
"diff4",-17
"diff4",-15
"diff4",-16
"diff4",-13
"diff4",-19
"diff4",-16
"diff4",-13
"diff4",-21
"diff4",-21
"diff4",-15
"diff4",-16
"diff4",-17
"diff4",-18
"diff4",-17
"diff4",-12
"diff4",-15
"diff4",-18
"diff4",-10
"diff4",-17
"diff4",-19
"diff4",-13
"diff4",-14
"diff4",-19
"diff4",-20
"diff4",-18
"diff4",-13
"diff4",-16
"diff4",-14
"diff4",-22
"diff4",-19
"diff4",-17
"diff4",-20
"diff4",-16
"diff4",-17
"diff4",-22
"diff4",-18
"diff4",-13
"diff4",-14
"diff4",-15
"diff4",-17
"diff4",-19
"diff4",-22
"diff4",-21
"diff4",-20
"diff4",-19
"diff4",-15
"diff4",-21
"diff4",-17
"diff4",-19
"diff4",-19
"diff4",-20
"diff4",-10
"diff4",-16
"diff4",-18
"diff4",-18
"diff4",-16
"diff4",-17
"diff4",-12
"diff4",-17
"diff4",-20
"diff4",-15
"diff4",-22
"diff4",-17
"diff4",-19
"diff4",-17
"diff4",-11
"diff4",-21
"diff4",-16
"diff4",-18
"diff4",-17
"diff4",-17
"diff4",-14
"diff4",-14
"diff4",-17
"diff4",-16
"diff4",-14
"diff4",-10
"diff4",-19
"diff4",-15
"diff4",-20
"diff4",-20
"diff4",-13
"diff4",-17
"diff4",-21
"diff4",-18
"diff4",-15
"diff4",-12
"diff4",-17
"diff4",-13
"diff4",-10
"diff4",-13
"diff4",-17
"diff4",-18
"diff4",-16
"diff4",-17
"diff4",-13
"diff4",-19
"diff4",-16
"diff4",-16
"diff4",-16
"diff4",-11
"diff4",-17
"diff4",-13
"diff4",-19
"diff4",-15
"diff4",-14
"diff4",-18
"diff4",-19
"diff4",-16
"diff4",-18
"diff4",-13
"diff4",-16
"diff4",-17
"diff4",-17
"diff4",-20
"diff4",-19
"diff4",-14
"diff4",-16
"diff4",-21
"diff4",-18
"diff4",-20
"diff4",-13
"diff4",-16
"diff4",-19
"diff4",-22
"diff4",-17
"diff4",-18
"diff4",-15
"diff4",-14
"diff4",-14
"diff4",-11
"diff4",-13
"diff4",-16
"diff4",-12
"diff4",-16
"diff4",-15
"diff4",-21
"diff4",-16
"diff4",-22
"diff4",-16
"diff4",-20
"diff4",-13
"diff4",-15
"diff4",-18
"diff4",-21
"diff4",-15
"diff4",-18
"diff4",-14
"diff4",-17
"diff4",-18
"diff4",-17
"diff4",-16
"diff4",-16
"diff4",-13
"diff4",-19
"diff4",-13
"diff4",-15
"diff4",-13
"diff4",-19
"diff4",-14
"diff4",-16
"diff4",-14
"diff4",-12
"diff4",-18
"diff4",-14
"diff4",-14
"diff4",-16
"diff4",-18
"diff4",-16
"diff4",-16
"diff4",-22
"diff4",-21
"diff4",-16
"diff4",-17
"diff4",-17
"diff4",-18
"diff4",-19
"diff4",-17
"diff4",-13
"diff4",-20
"diff4",-18
"diff4",-15
"diff4",-23
"diff4",-17
"diff4",-20
"diff4",-19
"diff4",-19
"diff4",-17
"diff4",-19
"diff4",-18
"diff4",-18
"diff4",-17
"diff4",-18
"diff4",-14
"diff4",-15
"diff4",-17
"diff4",-19
"diff4",-20
"diff4",-20
"diff4",-20
"diff4",-18
"diff4",-20
"diff4",-20
"diff4",-18
"diff4",-15
"diff4",-19
"diff4",-14
"diff4",-14
"diff4",-16
"diff4",-12
"diff4",-15
"diff4",-13
"diff4",-21
"diff4",-16
"diff4",-19
"diff4",-22
"diff4",-12
"diff4",-16
"diff4",-22
"diff4",-21
"diff4",-20
"diff4",-16
"diff4",-16
"diff4",-17
"diff4",-15
"diff4",-20
"diff4",-16
"diff4",-18
"diff4",-13
"diff4",-17
"diff4",-17
"diff4",-21
"diff4",-21
"diff4",-13
"diff4",-17
"diff4",-19
"diff4",-16
"diff4",-15
"diff4",-17
"diff4",-16
"diff4",-14
"diff4",-17
"diff4",-17
"diff4",-18
"diff4",-15
"diff4",-18
"diff4",-15
"diff4",-13
"diff4",-19
"diff4",-15
"diff4",-16
"diff4",-17
"diff4",-21
"diff4",-19
"diff4",-18
"diff4",-14
"diff4",-13
"diff4",-16
"diff4",-15
"diff4",-17
"diff4",-17
"diff4",-17
"diff4",-19
"diff4",-18
"diff4",-22
"diff4",-16
"diff4",-22
"diff4",-14
"diff4",-17
"diff4",-19
"diff4",-19
"diff4",-22
"diff4",-19
"diff4",-19
"diff4",-21
"diff4",-16
"diff4",-18
"diff4",-11
"diff4",-16
"diff4",-20
"diff4",-12
"diff4",-19
"diff4",-19
"diff4",-11
"diff4",-14
"diff4",-19
"diff4",-19
"diff4",-20
"diff4",-15
"diff4",-19
"diff4",-19
"diff4",-16
"diff4",-14
"diff4",-19
"diff4",-21
"diff4",-18
"diff4",-15
"diff4",-13
"diff4",-15
"diff4",-23
"diff4",-22
"diff4",-19
"diff4",-19
"diff4",-17
"diff4",-20
"diff4",-17
"diff4",-17
"diff4",-14
"diff4",-19
"diff4",-14
"diff4",-15
"diff4",-19
"diff4",-18
"diff4",-19
"diff4",-17
"diff4",-15
"diff4",-21
"diff4",-21
"diff4",-17
"diff4",-18
"diff4",-16
"diff4",-17
"diff4",-17
"diff4",-14
"diff4",-18
"diff4",-13
"diff4",-17
"diff4",-20
"diff4",-19
"diff4",-22
"diff4",-21
"diff4",-18
"diff4",-19
"diff4",-16
"diff4",-16
"diff4",-17
"diff4",-23
"diff4",-18
"diff4",-19
"diff4",-16
"diff4",-22
"diff4",-17
"diff4",-23
"diff4",-15
"diff4",-20
"diff4",-23
"diff4",-16
"diff4",-18
"diff4",-17
"diff4",-17
"diff4",-17
"diff4",-16
"diff4",-15
"diff4",-17
"diff4",-19
"diff4",-21
"diff4",-18
"diff4",-19
"diff4",-24
"diff4",-16
"diff4",-20
"diff4",-18
"diff4",-15
"diff4",-14
"diff4",-19
"diff4",-18
"diff4",-19
"diff4",-21
"diff4",-21
"diff4",-17
"diff4",-16
"diff4",-18
"diff4",-20
"diff4",-17
"diff4",-20
"diff4",-17
"diff4",-19
"diff4",-19
"diff4",-21
"diff4",-24
"diff4",-17
"diff4",-16
"diff4",-19
"diff4",-22
"diff4",-15
"diff4",-18
"diff4",-16
"diff4",-19
"diff4",-20
"diff4",-17
"diff4",-16
"diff4",-18
"diff4",-13
"diff4",-18
"diff4",-24
"diff4",-12
"diff4",-17
"diff4",-15
"diff4",-20
"diff4",-19
"diff4",-17
"diff4",-17
"diff4",-21
"diff4",-19
"diff4",-17
"diff4",-17
"diff4",-15
"diff4",-18
"diff4",-17
"diff4",-17
"diff4",-17
"diff4",-17
"diff4",-14
"diff4",-23
"diff4",-18
"diff4",-22
"diff4",-22
"diff4",-17
"diff4",-19
"diff4",-19
"diff4",-18
"diff4",-19
"diff4",-17
"diff4",-17
"diff4",-17
"diff4",-14
"diff4",-15
"diff4",-16
"diff4",-23
"diff4",-17
"diff4",-21
"diff4",-16
"diff4",-23
"diff4",-18
"diff4",-17
"diff4",-17
"diff4",-18
"diff4",-16
"diff4",-18
"diff4",-16
"diff4",-22
"diff4",-17
"diff4",-17
"diff4",-21
"diff4",-19
"diff4",-16
