"","variable","value"
"876","diff1",0.049
"877","diff1",-0.01
"878","diff1",-0.037
"879","diff1",0.026
"880","diff1",0.037
"881","diff1",0.05
"882","diff1",-0.082
"883","diff1",0.00800000000000001
"884","diff1",0.00900000000000001
"885","diff1",-0.019
"886","diff1",0.021
"887","diff1",-0.0790000000000001
"888","diff1",0.0570000000000001
"889","diff1",0.00800000000000001
"890","diff1",-0.026
"891","diff1",0.0669999999999999
"892","diff1",0.0580000000000001
"893","diff1",-0.045
"894","diff1",-0.014
"895","diff1",0.093
"896","diff1",0.021
"897","diff1",0.056
"898","diff1",0.021
"899","diff1",0.042
"900","diff1",0.0650000000000001
"901","diff1",0.036
"902","diff1",-0.033
"903","diff1",-0.00700000000000001
"904","diff1",0.002
"905","diff1",0.012
"906","diff1",0.051
"907","diff1",0.00600000000000001
"908","diff1",-0.02
"909","diff1",-0.046
"910","diff1",0.00600000000000001
"911","diff1",-0.005
"912","diff1",0.048
"913","diff1",0.101
"914","diff1",0.0670000000000001
"915","diff1",0.012
"916","diff1",0.004
"917","diff1",0.016
"918","diff1",0.052
"919","diff1",0.033
"920","diff1",0.039
"921","diff1",-0.033
"922","diff1",0.0940000000000001
"923","diff1",0.0940000000000001
"924","diff1",0.024
"925","diff1",0.038
"926","diff1",0.053
"927","diff1",0.055
"928","diff1",-0.049
"929","diff1",-0.021
"930","diff1",0.018
"931","diff1",-0.00600000000000001
"932","diff1",0.053
"933","diff1",0.001
"934","diff1",0.021
"935","diff1",0.019
"936","diff1",0.0710000000000001
"937","diff1",0.083
"938","diff1",0.026
"939","diff1",0.005
"940","diff1",0.0399999999999999
"941","diff1",0.022
"942","diff1",0.028
"943","diff1",-0.013
"944","diff1",0.032
"945","diff1",0.072
"946","diff1",0.026
"947","diff1",0.00600000000000001
"948","diff1",-0.003
"949","diff1",0.032
"950","diff1",0.011
"951","diff1",0.046
"952","diff1",-0.005
"953","diff1",0.019
"954","diff1",0.026
"955","diff1",0.047
"956","diff1",0.002
"957","diff1",0.0640000000000001
"958","diff1",0.003
"959","diff1",-0.015
"960","diff1",0.0570000000000001
"961","diff1",0.022
"962","diff1",0.0580000000000001
"963","diff1",0.038
"964","diff1",0.0570000000000001
"965","diff1",0.111
"966","diff1",0.019
"967","diff1",0.0610000000000001
"968","diff1",0.041
"969","diff1",0.028
"970","diff1",0.014
"971","diff1",0.0640000000000001
"972","diff1",-0.023
"973","diff1",0.033
"974","diff1",0.049
"975","diff1",0.0700000000000001
"976","diff1",0.018
"977","diff1",0.018
"978","diff1",0.051
"979","diff1",-0.004
"980","diff1",0.115
"981","diff1",0.025
"982","diff1",0.041
"983","diff1",0.0700000000000001
"984","diff1",0.029
"985","diff1",0.0600000000000001
"986","diff1",0.037
"987","diff1",0.0730000000000001
"988","diff1",0.00600000000000001
"989","diff1",-0.022
"990","diff1",0.044
"991","diff1",0.05
"992","diff1",0.035
"993","diff1",0.018
"994","diff1",0.017
"995","diff1",0.036
"996","diff1",0.023
"997","diff1",-0.026
"998","diff1",0.019
"999","diff1",0.056
"1000","diff1",0
"1001","diff1",0.0710000000000001
"1002","diff1",0.023
"1003","diff1",0.02
"1004","diff1",0.003
"1005","diff1",0.026
"1006","diff1",0.054
"1007","diff1",0.014
"1008","diff1",0.03
"1009","diff1",0.0570000000000001
"1010","diff1",-0.00800000000000001
"1011","diff1",-0.051
"1012","diff1",0.04
"1013","diff1",-0.001
"1014","diff1",0.0710000000000001
"1015","diff1",0.023
"1016","diff1",-0.0600000000000001
"1017","diff1",0.0920000000000001
"1018","diff1",0.001
"1019","diff1",0.012
"1020","diff1",-0.012
"1021","diff1",0.0690000000000001
"1022","diff1",0.018
"1023","diff1",0.023
"1024","diff1",0.0710000000000001
"1025","diff1",-0.01
"1026","diff1",0.017
"1027","diff1",0.012
"1028","diff1",0.0890000000000001
"1029","diff1",0.056
"1030","diff1",0.023
"1031","diff1",-0.017
"1032","diff1",-0.019
"1033","diff1",0.039
"1034","diff1",0.036
"1035","diff1",-0.014
"1036","diff1",0.0690000000000001
"1037","diff1",0.054
"1038","diff1",-0.03
"1039","diff1",-0.013
"1040","diff1",0.032
"1041","diff1",0.042
"1042","diff1",0.027
"1043","diff1",0.127
"1044","diff1",0.016
"1045","diff1",-0.022
"1046","diff1",0.03
"1047","diff1",0.118
"1048","diff1",0.00700000000000001
"1049","diff1",0.053
"1050","diff1",0.003
"1051","diff1",0.027
"1052","diff1",0.035
